games_started,player_id,player_first_name,player_last_name,player_alias,game_started,team_id,team_short_name,team_three_letter_code,goal_keeper,playing_time,substitutions_in,substitutions_out,cards_yellow,cards_yellow_red,cards_red,sendings_off,offsides,fouls_against_opponent,fouls_other,fouls_hand_ball,fouls_sum,other_player_actions,goals,goalkeeper_saves,shots_at_goal_held,shots_at_goal_wide,shots_at_goal_crossbar,shots_at_goal_post,shots_at_goal_blocked,shots_at_goal_other,shots_at_goal_failed,shots_at_goal_right_leg,shots_at_goal_left_leg,shots_at_goal_head,shots_at_goal_body,shots_at_goal_no_head,shots_at_goal_sum,shots_conversion_rate,shots_at_goal_inside_box,shots_at_goal_outside_box,assists,second_assists,first_and_second_assists,passes_from_play_successful,passes_from_play_not_successful,passes_from_play_sum,passes_from_play_conversion_rate,passes_from_standards_successful,passes_from_standards_not_successful,passes_from_standards_sum,passes_from_standards_conversion_rate,passes_successful_sum,passes_not_successful_sum,passes_sum,passes_conversion_rate,crosses_from_play_successful,crosses_from_play_not_successful,crosses_from_play_sum,crosses_from_play_conversion_rate,crosses_from_standards_successful,crosses_from_standards_not_successful,crosses_from_standards_sum,crosses_from_standards_conversion_rate,crosses_successful_sum,crosses_not_successful_sum,crosses_sum,crosses_conversion_rate,passes_and_crosses_from_play_successful,passes_and_crosses_from_play_not_successful,passes_and_crosses_from_play_sum,passes_and_crosses_from_standards_successful,passes_and_crosses_from_standards_not_successful,passes_and_crosses_from_standards_sum,passes_and_crosses_successful_sum,passes_and_crosses_not_successful_sum,passes_and_crosses_sum,own_goals,own_goals_prevented,defensive_clearances,abandonments_of_ball,other_ball_actions,throw_ins,penalties_successful,penalties_not_successful,penalties_sum,penalty_conversion_rate,corner_kicks_left,corner_kicks_right,corner_kicks_sum,free_kicks_direct,free_kicks_indirect,free_kicks_sum,kickoffs_after_goal,kickoffs,ball_control_phases,tackling_games_air_won,tackling_games_air_lost,tackling_games_air_sum,game_openings_not_successful,game_openings_sum,interceptions_left,interceptions_right,interceptions_held,interceptions_fisted,interceptions_rebounded,interceptions_cross,interceptions_corner,interceptions_sum,distance_covered,maximum_speed,participations_goal,participations_goal_indirect,participations_goal_direct,assists_shot_at_goal,participations_shot_at_goal,participations_shot_at_goal_indirect,participations_shot_at_goal_direct,goal_opportunities,chances,sitters,participations_goal_opportunities,participations_chance,participations_sitter,nutmegs,shots_on_target,spectacular_plays,fouls_suffered,passes_from_open_play_short,passes_from_open_play_short_successful_ratio,passes_from_open_play_medium,passes_from_open_play_medium_successful_ratio,passes_from_open_play_long,passes_from_open_play_long_successful_ratio,xG,xG_efficiency,penalties_saved,penalties_caused,goals_plus_assists,goals_plus_first_and_second_assists,goals_conceded,shots_faced,competition_id,season,season_id,normalized_player_minutes,matches_played_scouting,matches_played_tracking,matches_played,ball_actions,game_openings_throwout,game_openings_hand,game_openings_successful,clean_sheets,clean_sheets_complete,advanced_stats.goalkeeper,advanced_stats.passes_from_open_play_successful,advanced_stats.x_pass,advanced_stats.passing_performance,advanced_stats.passing_performance_rank,advanced_stats.difficult_passes,advanced_stats.difficult_passes_successful_ratio,advanced_stats.difficult_passes_share,advanced_stats.saves,advanced_stats.x_saves,advanced_stats.keeper_efficiency,advanced_stats.player_pressure_count,advanced_stats.player_pressure_count_rank,advanced_stats.average_pressure,advanced_stats.escape_rate,advanced_stats.escape_rate_rank,advanced_stats.pressure_resistance_ratio,advanced_stats.pressure_resistance_efficiency,advanced_stats.passes_under_pressure_successful_ratio,xg_rankings.season.slug,xg_rankings.season.opta_id,xg_rankings.season.sportec_id,xg_rankings.season.competition_sportec_id,xg_rankings.season.competition_opta_id,xg_rankings.season.competition_id,xg_rankings.season.name,xg_rankings.last5matches.rank,xg_rankings.last5matches.absolute,xg_rankings.last5matches.x_goals,xg_rankings.last5matches.goals
0,MLS-OBJ-00026T,Ascel,Essengue,NA,0,MLS-CLU-00000G,LA Galaxy,LA,FALSE,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-000062,Isaiah,Parente,NA,9,MLS-CLU-00000G,LA Galaxy,LA,FALSE,20:20:21,16,3,6,1,0,0,0,11,0,1,12,1,0,0,1,2,0,0,4,0,7,4,3,0,0,7,7,0,2,5,1,0,1,684,71,755,0.91,15,2,17,0.88,699,73,772,0.91,0,2,2,0,1,6,7,0.14,1,8,9,0.11,684,73,757,16,8,27,700,81,784,0,0,3,0,86,3,0,0,0,0,4,2,6,18,0,18,0,0,880,8,10,18,0,0,0,0,0,0,0,0,0,0,143758.23,29.98,1,1,0,15,24,9,15,6,6,0,17,0,0,0,1,0,17,231,97.84,465,90.54,59,62.71,0.3304,-0.3304,0,0,1,1,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,1045,0,25,25,880,0,0,0,0,0,FALSE,680,666.64,13.36,146,118,0.58,0.16,0,0,0,150,286,0.22,0.75,35,0.48,36.5,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0000HG,Javier,Otero,NA,2,MLS-CLU-00000O,Orlando,ORL,TRUE,03:20:11,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,13,0.85,15,3,18,0.83,26,5,31,0.84,0,0,0,0,0,0,0,0,0,0,0,0,11,2,23,15,3,18,26,5,41,0,0,0,0,3,0,0,0,0,0,0,0,0,6,2,8,0,0,44,0,0,0,0,0,3,0,2,1,0,0,3,3,8796.08,22.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,100,5,100,3,33.33,0,0,0,0,0,0,2,6,MLS-COM-000001,2025,MLS-SEA-0001K9,180,0,2,2,46,10,2,0,0,0,FALSE,21,20.84,0.16,514,3,0.33,0.13,4,3.9,0.1,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0007UQ,Andy,Batioja,NA,0,MLS-CLU-00000H,Houston,HOU,FALSE,00:13:48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,0,0,0,0,4,0,4,1,0,1,1,0,0,0,0,0,0,1,1,0,4,1,5,0,0,0,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1818.51,30.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,100,0,0,0,0,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,9,0,1,1,6,0,0,0,0,0,FALSE,4,3.66,0.34,496,0,0,0,0,0,0,2,744,0.29,0.5,555,-0.07,-0.08,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-000359,Max,Kerkvliet,NA,0,MLS-CLU-00000R,Salt Lake,RSL,TRUE,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-00003H,Ben,Bender,NA,0,MLS-CLU-00000I,Charlotte,CLT,FALSE,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0007FH,Joao,Ortiz,NA,17,MLS-CLU-00000P,Portland,POR,FALSE,19:36:11,3,16,4,0,0,0,0,16,0,0,16,0,0,0,0,1,0,0,5,0,6,6,0,0,0,6,6,0,0,6,0,1,1,526,51,577,0.91,16,1,17,0.94,542,52,594,0.91,0,2,2,0,0,0,0,0,0,2,2,0,526,53,579,16,1,17,542,54,596,0,0,5,0,90,0,0,0,0,0,0,0,0,14,1,15,0,0,697,3,4,7,0,0,0,0,0,0,0,0,0,0,126923.28,32.34,1,1,0,7,15,5,10,4,4,0,13,0,2,0,0,0,12,206,96.12,335,91.94,36,55.56,0.2529,-0.2529,0,1,0,1,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,1117,0,20,20,699,0,0,0,0,0,FALSE,526,519.46,6.54,264,83,0.59,0.14,0,0,0,95,406,0.18,0.63,203,0.27,12.76,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-00016G,Paul,Walters,NA,0,MLS-CLU-000007,Cincinnati,CIN,TRUE,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0002KW,Ricardo,Montenegro,NA,0,MLS-CLU-000008,Miami,MIA,FALSE,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0005HN,Diego,Konincks,NA,0,MLS-CLU-00000F,Chicago,CHI,FALSE,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-000165,Cole,Mrowka,NA,0,MLS-CLU-00000E,Columbus,CLB,FALSE,00:36:31,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,26,3,29,0.9,1,0,1,1,27,3,30,0.9,0,0,0,0,0,0,0,0,0,0,0,0,26,3,29,1,0,1,27,3,30,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,4931.86,28.76,0,0,0,1,2,0,2,1,1,0,2,0,0,0,1,0,2,12,91.67,15,93.33,2,50,0.0415,-0.0415,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,26,0,2,2,33,0,0,0,0,0,FALSE,26,23.9,2.1,388,8,0.62,0.28,0,0,0,9,696,0.3,0.78,26,0.76,3.03,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0005MS,Nathaniel,Edwards,Nate Edwards,0,MLS-CLU-00000M,Toronto,TOR,FALSE,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-000C7K,Jailson,Marques Siqueira,Jailson,1,MLS-CLU-000001,LAFC,LAFC,FALSE,01:18:46,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,3,49,0.94,1,0,1,1,47,3,50,0.94,0,0,0,0,0,0,0,0,0,0,0,0,46,3,49,1,0,1,47,3,50,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,55,2,1,3,0,0,0,0,0,0,0,0,0,0,8869.65,31.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,100,35,94.29,1,0,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,65,0,3,3,56,0,0,0,0,0,FALSE,46,44.01,1.99,393,8,0.75,0.16,0,0,0,13,672,0.24,0.69,92,0.37,2.45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0005DD,Enes,Sali,NA,0,MLS-CLU-000005,Dallas,DAL,FALSE,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-00009N,Memo,Rodríguez,NA,7,MLS-CLU-00000K,Kansas City,SKC,FALSE,12:35:50,12,6,3,0,0,0,0,16,0,0,16,0,0,0,1,2,0,0,5,1,9,9,0,0,0,9,9,0,2,7,0,1,1,323,50,373,0.87,12,6,18,0.67,335,56,391,0.86,1,4,5,0.2,11,19,30,0.37,12,23,35,0.34,324,54,378,23,25,52,347,79,430,0,0,1,0,48,4,0,0,0,0,16,14,30,21,0,21,0,0,488,1,6,7,0,0,0,0,0,0,0,0,0,0,88585.96,29.03,1,1,0,17,29,7,22,7,7,0,25,0,1,0,1,0,10,63,95.24,266,89.1,44,59.09,0.3651,-0.3651,0,1,0,1,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,650,0,19,19,489,0,0,0,0,0,FALSE,323,308.13,14.87,137,97,0.61,0.26,0,0,0,60,499,0.16,0.6,267,0.18,5.36,0.85,NA,NA,NA,NA,NA,NA,NA,219,-0.07,0.07,0
0,MLS-OBJ-00056L,Matti,Peltola,NA,16,MLS-CLU-00000D,D.C. United,DC,FALSE,28:23:46,10,6,6,0,0,0,0,26,0,0,26,1,0,0,0,6,0,0,3,0,9,7,2,0,0,9,9,0,1,8,1,1,2,537,67,604,0.89,29,1,30,0.97,566,68,634,0.89,0,1,1,0,0,1,1,0,0,2,2,0,537,68,605,29,2,39,566,70,644,0,0,10,0,139,8,0,0,0,0,0,1,1,21,2,23,1,3,803,5,8,13,0,0,0,0,0,0,0,0,0,0,193072.31,33.32,2,1,1,6,17,4,13,3,3,0,9,0,0,0,0,0,34,183,89.62,379,90.5,42,71.43,0.3649,-0.3649,0,1,1,2,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,1525,0,26,26,804,0,0,0,0,0,FALSE,539,537.55,1.45,420,88,0.57,0.15,0,0,0,121,337,0.22,0.74,40,0.45,27.61,0.84,NA,NA,NA,NA,NA,NA,NA,221,-0.07,0.07,0
0,MLS-OBJ-0005JM,Exon,Arzú,NA,0,MLS-CLU-00000H,Houston,HOU,FALSE,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0000PP,Jonathan,Sirois,NA,23,MLS-CLU-000006,Montréal,MTL,TRUE,37:56:01,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,542,137,679,0.8,87,43,130,0.67,629,180,809,0.78,0,0,0,0,0,0,0,0,0,0,0,0,542,137,775,88,43,131,629,180,906,0,2,2,0,67,0,0,0,0,0,0,0,0,32,10,42,0,0,975,5,0,5,0,0,8,12,12,5,3,14,6,20,114869.19,28.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,74,100,405,95.06,200,41.5,0,0,0,0,0,0,39,121,MLS-COM-000001,2025,MLS-SEA-0001K9,2070,0,23,23,1016,97,13,0,4,4,FALSE,638,621.73,16.27,125,240,0.45,0.31,75,75.1,-0.1,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-000824,Álvaro,Augusto,NA,4,MLS-CLU-000005,Dallas,DAL,FALSE,07:18:57,3,1,0,0,0,0,2,4,0,0,4,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,2,0,2,0,0,0,0,109,13,122,0.89,2,1,3,0.67,111,14,125,0.89,0,0,0,0,0,0,0,0,0,0,0,0,109,13,122,2,1,3,111,14,125,0,0,5,0,42,0,0,0,0,0,0,0,0,3,0,3,0,0,174,7,2,9,0,0,0,0,0,0,0,0,0,0,43496.5,32.63,0,0,0,0,2,0,2,2,2,0,2,0,0,0,1,0,2,30,90,78,97.44,14,42.86,0.1095,-0.1095,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,365,0,7,7,174,0,0,0,0,0,FALSE,109,107.91,1.09,444,19,0.47,0.16,0,0,0,10,690,0.09,0.8,23,0.52,2.75,0.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0001K7,Stiven,Jimenez,NA,1,MLS-CLU-000007,Cincinnati,CIN,FALSE,01:59:44,1,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,6,34,0.82,0,0,0,0,28,6,34,0.82,0,0,0,0,0,0,0,0,0,0,0,0,28,6,34,0,0,0,28,6,34,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,49,4,3,7,0,0,0,0,0,0,0,0,0,0,14282.35,30.04,0,0,0,2,2,2,0,0,0,0,2,0,0,0,0,0,3,11,100,21,76.19,2,50,0,0,0,1,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,106,0,2,2,49,0,0,0,0,0,FALSE,28,28.64,-0.64,562,7,0.57,0.21,0,0,0,8,702,0.25,0.62,224,0.23,0.93,0.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0002AO,Sebastian,Gomez,NA,0,MLS-CLU-00000S,Seattle,SEA,FALSE,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0007SH,Manuel,Cafumana,Show,4,MLS-CLU-000005,Dallas,DAL,FALSE,05:27:36,2,4,2,0,0,0,0,6,0,3,9,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,136,25,161,0.84,4,0,4,1,140,25,165,0.85,0,0,0,0,0,0,0,0,0,0,0,0,136,25,161,4,0,7,140,25,168,0,0,0,0,30,3,0,0,0,0,0,0,0,4,0,4,0,0,199,3,4,7,0,0,0,0,0,0,0,0,0,0,37248.71,29.88,0,0,0,1,2,1,1,1,1,0,1,0,0,0,1,0,3,56,91.07,99,81.82,6,66.67,0.0298,-0.0298,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,305,0,6,6,200,0,0,0,0,0,FALSE,135,133.76,1.24,435,42,0.55,0.26,0,0,0,46,535,0.31,0.7,74,0.38,8.81,0.76,NA,NA,NA,NA,NA,NA,NA,165,-0.03,0.03,0
0,MLS-OBJ-0005AX,Jimmy,Farkarlun,NA,0,MLS-CLU-000003,Austin,ATX,FALSE,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,0,0,0,0,0,0,0,0,0,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-00054J,Nicholas,Hagen,NA,3,MLS-CLU-00000E,Columbus,CLB,TRUE,04:48:44,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,5,36,0.86,21,0,21,1,52,5,57,0.91,0,0,0,0,0,0,0,0,0,0,0,0,31,5,49,21,0,21,52,5,70,0,0,0,0,11,0,0,0,0,0,0,0,0,0,5,5,0,0,81,0,0,0,0,0,1,0,1,0,0,0,1,1,15084.59,24.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,100,21,90.48,3,0,0,0,0,0,0,0,10,25,MLS-COM-000001,2025,MLS-SEA-0001K9,270,0,3,3,83,13,0,0,0,0,FALSE,44,45.31,-1.31,611,6,0.17,0.12,13,13.6,-0.6,0,775,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0,MLS-OBJ-0000JB,Claudio,Bravo,NA,3,MLS-CLU-00000P,Portland,POR,FALSE,06:03:16,5,1,1,0,0,0,0,6,0,0,6,0,0,0,3,1,0,0,0,0,4,1,0,3,0,1,4,0,4,0,0,0,0,165,44,209,0.79,4,0,4,1,169,44,213,0.79,2,4,6,0.33,0,0,0,0,2,4,6,0.33,167,48,215,4,0,32,171,48,247,0,0,5,0,41,28,0,0,0,0,0,0,0,3,1,4,0,0,297,4,3,7,0,0,0,0,0,0,0,0,0,0,41930.33,30.95,0,0,0,4,8,1,7,4,4,0,7,0,1,0,3,0,3,71,91.55,114,79.82,24,37.5,0.5876,-0.5876,0,1,0,0,0,0,MLS-COM-000001,2025,MLS-SEA-0001K9,328,0,8,8,297,0,0,0,0,0,FALSE,165,165.59,-0.59,559,65,0.48,0.31,0,0,0,41,552,0.2,0.66,150,0.26,5.57,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
